測站,日期,AQI,空氣品質指標,O3,PM2.5_AVG,PM10_AVG,CO_8hr,SO2,NO2,地址,lng,lat
中北站,2023/08/20 00:00,62,二氧化氮小時值,51,8,27,1.2,1.8,46.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/21 00:00,63,二氧化氮小時值,67,9,30,1.15,2.0,48.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/22 00:00,61,二氧化氮小時值,48,9,28,1.51,1.0,45.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/23 00:00,55,二氧化氮小時值,59,8,27,1.14,1.5,37.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/24 00:00,62,二氧化氮小時值,62,10,30,1.07,2.1,47.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/25 00:00,59,二氧化氮小時值,30,8,26,1.01,2.2,43.2, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/26 00:00,33,二氧化氮小時值,17,3,15,0.65,0.9,19.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/27 00:00,57,二氧化氮小時值,41,6,20,0.84,2.1,39.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/28 00:00,64,二氧化氮小時值,60,10,29,1.16,2.5,49.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/29 00:00,55,二氧化氮小時值,21,8,23,1.01,3.7,37.6, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/30 00:00,42,二氧化氮小時值,13,12,26,1.01,16.3,24.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/08/31 00:00,33,二氧化氮小時值,13,6,22,0.83,3.2,19.6, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/01 00:00,30,二氧化氮小時值,14,4,18,0.91,2.8,18.2, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/02 00:00,29,二氧化氮小時值,15,4,20,0.67,1.4,17.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/03 00:00,30,二氧化氮小時值,26,3,19,0.42,0.7,18.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/04 00:00,47,二氧化氮小時值,30,4,18,0.86,1.1,28.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/05 00:00,49,二氧化氮小時值,22,5,19,1.08,1.5,29.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/06 00:00,51,二氧化氮小時值,21,9,22,1.04,1.6,30.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/07 00:00,53,二氧化氮小時值,18,9,25,1.14,1.4,34.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/08 00:00,57,二氧化氮小時值,30,6,22,1.09,1.4,40.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/09 00:00,55,二氧化氮小時值,33,7,24,0.81,1.8,37.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/10 00:00,53,二氧化氮小時值,39,7,24,0.72,2.8,34.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/11 00:00,58,二氧化氮小時值,31,7,26,1.0,2.3,40.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/12 00:00,59,二氧化氮小時值,46,9,25,1.06,2.5,42.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/13 00:00,64,二氧化氮小時值,78,14,34,0.9,2.0,49.2, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/14 00:00,68,二氧化氮小時值,70,15,35,0.97,2.6,54.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/15 00:00,81,臭氧8小時,91,17,38,1.26,2.6,56.2, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/16 00:00,58,二氧化氮小時值,73,13,30,0.86,3.7,41.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/17 00:00,52,二氧化氮小時值,61,12,29,0.64,4.6,33.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/18 00:00,63,二氧化氮小時值,86,13,29,0.96,2.8,47.6, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/19 00:00,56,二氧化氮小時值,20,5,16,0.93,1.4,37.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/20 00:00,71,二氧化氮小時值,70,10,26,0.97,1.7,60.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/21 00:00,56,二氧化氮小時值,64,9,25,0.83,3.6,38.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/22 00:00,33,二氧化氮小時值,12,3,14,0.92,1.7,19.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/23 00:00,29,二氧化氮小時值,13,3,16,0.77,0.8,17.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/24 00:00,31,二氧化氮小時值,17,2,16,0.59,1.8,18.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/25 00:00,48,二氧化氮小時值,22,5,18,0.89,3.1,28.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/26 00:00,53,二氧化氮小時值,26,8,24,0.96,2.6,33.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/27 00:00,46,二氧化氮小時值,16,8,23,0.94,2.3,27.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/28 00:00,51,二氧化氮小時值,21,6,20,0.9,1.8,31.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/29 00:00,37,二氧化氮小時值,25,9,26,0.71,2.2,22.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/09/30 00:00,38,二氧化氮小時值,25,7,20,0.74,3.2,22.6, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/01 00:00,47,二氧化氮小時值,44,8,26,0.72,2.8,28.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/02 00:00,63,二氧化氮小時值,56,10,42,1.14,1.7,48.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/03 00:00,64,二氧化氮小時值,41,12,36,1.71,1.8,50.2, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/04 00:00,51,二氧化氮小時值,33,6,21,0.84,0.8,31.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/05 00:00,51,二氧化氮小時值,43,5,20,0.87,0.8,32.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/06 00:00,53,二氧化氮小時值,37,7,23,1.12,2.7,34.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/07 00:00,57,二氧化氮小時值,47,5,23,0.99,1.0,40.2, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/08 00:00,52,二氧化氮小時值,37,3,17,0.69,0.9,32.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/09 00:00,52,二氧化氮小時值,46,2,14,0.87,1.0,32.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/10 00:00,55,二氧化氮小時值,42,4,18,0.66,1.8,37.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/11 00:00,65,二氧化氮小時值,52,10,36,1.17,2.2,50.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/12 00:00,63,二氧化氮小時值,55,8,32,1.07,1.6,48.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/13 00:00,63,二氧化氮小時值,47,9,34,1.12,2.1,48.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/14 00:00,62,二氧化氮小時值,41,13,34,1.06,1.5,46.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/15 00:00,62,細懸浮微粒,61,20,45,0.87,2.1,44.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/16 00:00,72,二氧化氮小時值,57,21,49,1.15,2.6,61.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/17 00:00,74,二氧化氮小時值,66,21,47,1.06,2.2,63.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/18 00:00,68,二氧化氮小時值,60,16,38,1.24,1.4,55.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/19 00:00,62,二氧化氮小時值,46,14,29,1.21,1.7,46.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/20 00:00,65,二氧化氮小時值,28,13,29,1.01,1.7,50.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/21 00:00,54,二氧化氮小時值,38,7,22,0.85,1.8,35.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/22 00:00,52,二氧化氮小時值,37,4,18,0.75,1.2,32.2, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/23 00:00,56,二氧化氮小時值,35,4,16,1.04,1.7,37.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/24 00:00,64,二氧化氮小時值,42,7,20,1.25,1.5,49.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/25 00:00,57,二氧化氮小時值,30,4,16,1.0,1.7,40.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/26 00:00,64,二氧化氮小時值,32,7,19,1.1,3.2,49.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/27 00:00,63,二氧化氮小時值,30,9,24,0.99,2.3,48.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/28 00:00,64,二氧化氮小時值,40,11,24,1.11,1.3,49.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/29 00:00,59,二氧化氮小時值,48,10,28,0.85,1.7,41.9, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/30 00:00,62,二氧化氮小時值,36,8,23,0.72,2.6,46.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/10/31 00:00,57,二氧化氮小時值,39,5,18,1.12,2.1,39.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/01 00:00,58,二氧化氮小時值,27,5,23,1.05,1.4,41.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/02 00:00,70,二氧化氮小時值,76,7,24,1.22,1.5,57.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/03 00:00,68,二氧化氮小時值,74,10,32,1.2,2.1,55.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/04 00:00,59,二氧化氮小時值,60,6,24,1.12,1.6,42.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/05 00:00,62,二氧化氮小時值,71,10,28,0.84,1.7,46.6, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/06 00:00,63,二氧化氮小時值,56,12,31,0.94,1.4,47.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/07 00:00,63,二氧化氮小時值,46,11,43,1.01,2.3,47.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/08 00:00,60,二氧化氮小時值,42,10,35,1.1,1.8,43.7, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/09 00:00,68,二氧化氮小時值,58,13,36,1.19,1.7,55.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/10 00:00,66,二氧化氮小時值,41,11,30,1.14,1.2,52.5, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/11 00:00,52,二氧化氮小時值,38,4,15,0.81,1.8,33.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/12 00:00,51,二氧化氮小時值,38,4,15,0.68,1.3,31.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/13 00:00,62,二氧化氮小時值,33,9,28,1.12,1.6,46.3, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/14 00:00,59,二氧化氮小時值,36,6,23,1.11,2.0,42.1, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/15 00:00,57,二氧化氮小時值,35,5,20,0.98,1.4,40.0, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/16 00:00,65,二氧化氮小時值,31,8,27,1.18,25.3,50.4, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中北站,2023/11/17 00:00,65,二氧化氮小時值,37,15,50,1.08,2.0,50.8, 臺北市中山北路、南京東路口, 121.5226225,25.05216589
中正站,2023/08/20 00:00,46,二氧化氮小時值,57,6,23,0.75,1.6,27.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/21 00:00,65,臭氧8小時,74,7,30,0.74,2.4,19.8, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/22 00:00,56,二氧化氮小時值,61,5,24,0.97,1.6,38.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/23 00:00,57,臭氧8小時,77,5,26,0.8,1.5,26.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/24 00:00,55,臭氧8小時,67,7,29,0.79,1.8,21.0, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/25 00:00,36,臭氧8小時,57,5,23,0.66,1.6,13.6, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/26 00:00,19,二氧化氮小時值,23,1,15,0.54,0.9,11.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/27 00:00,39,臭氧8小時,48,4,21,0.7,1.9,14.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/28 00:00,57,臭氧8小時,74,8,28,0.75,2.6,28.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/29 00:00,28,二氧化氮小時值,35,3,20,0.62,2.3,17.0, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/30 00:00,15,二氧化氮小時值,18,1,12,0.54,1.0,8.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/08/31 00:00,18,懸浮微粒,17,2,18,0.41,1.1,10.0, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/01 00:00,19,二氧化氮小時值,20,3,15,0.59,2.5,11.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/02 00:00,20,懸浮微粒,20,6,20,0.54,1.1,10.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/03 00:00,25,臭氧8小時,29,5,17,0.46,0.9,5.0, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/04 00:00,26,臭氧8小時,31,5,14,0.56,0.9,13.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/05 00:00,29,二氧化氮小時值,31,6,18,0.65,1.0,17.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/06 00:00,30,二氧化氮小時值,36,7,19,0.69,1.9,18.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/07 00:00,28,細懸浮微粒,30,9,21,0.62,1.1,15.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/08 00:00,38,二氧化氮小時值,33,7,19,0.64,0.9,22.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/09 00:00,43,臭氧8小時,54,9,25,0.61,2.9,19.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/10 00:00,41,臭氧8小時,51,9,24,0.56,2.7,13.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/11 00:00,39,臭氧8小時,48,10,24,0.61,3.8,20.6, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/12 00:00,44,臭氧8小時,67,12,27,0.59,3.6,21.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/13 00:00,100,臭氧8小時,95,17,34,0.72,2.6,28.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/14 00:00,115,臭氧8小時,83,18,33,0.68,2.4,16.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/15 00:00,155,臭氧8小時,107,18,33,0.8,1.8,24.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/16 00:00,76,臭氧8小時,82,15,27,0.77,2.8,21.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/17 00:00,81,臭氧8小時,77,15,27,0.68,3.0,15.6, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/18 00:00,83,臭氧8小時,101,13,27,0.77,4.2,17.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/19 00:00,25,臭氧8小時,39,5,16,0.63,0.7,11.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/20 00:00,85,臭氧8小時,78,12,25,0.76,1.4,21.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/21 00:00,71,臭氧8小時,83,12,25,0.71,3.0,20.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/22 00:00,20,二氧化氮小時值,18,4,14,0.57,0.4,11.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/23 00:00,17,二氧化氮小時值,15,5,14,0.52,0.4,10.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/24 00:00,20,臭氧8小時,23,5,15,0.5,1.7,7.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/25 00:00,27,臭氧8小時,30,7,18,0.62,3.9,12.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/26 00:00,36,臭氧8小時,43,10,24,0.59,2.5,11.0, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/27 00:00,29,細懸浮微粒,28,9,21,0.6,1.1,12.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/28 00:00,23,臭氧8小時,32,7,19,0.57,1.1,11.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/29 00:00,39,細懸浮微粒,33,12,27,0.63,2.0,9.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/09/30 00:00,31,臭氧8小時,36,9,21,0.69,1.9,9.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/01 00:00,48,臭氧8小時,56,11,27,0.67,1.7,10.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/02 00:00,45,臭氧8小時,57,12,40,0.68,1.0,20.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/03 00:00,59,二氧化氮小時值,31,12,30,1.31,1.6,43.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/04 00:00,51,二氧化硫小時值,34,8,18,0.68,20.8,19.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/05 00:00,39,臭氧8小時,45,6,19,0.59,1.1,11.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/06 00:00,34,臭氧8小時,41,9,20,0.71,1.7,16.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/07 00:00,38,臭氧8小時,55,8,24,0.78,1.3,15.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/08 00:00,39,臭氧8小時,44,4,15,0.57,1.1,9.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/09 00:00,40,臭氧8小時,46,4,12,0.58,1.1,11.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/10 00:00,39,臭氧8小時,48,6,16,0.56,1.7,12.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/11 00:00,47,臭氧8小時,56,11,31,0.6,1.6,18.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/12 00:00,44,臭氧8小時,52,10,31,0.58,1.7,14.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/13 00:00,45,臭氧8小時,53,9,32,0.64,2.3,17.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/14 00:00,54,臭氧8小時,58,15,35,0.71,1.4,16.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/15 00:00,115,臭氧8小時,78,21,43,0.65,2.2,11.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/16 00:00,99,臭氧8小時,78,22,47,0.61,1.5,18.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/17 00:00,118,臭氧8小時,79,23,46,0.69,1.3,22.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/18 00:00,62,臭氧8小時,64,18,35,0.72,1.2,17.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/19 00:00,52,細懸浮微粒,69,16,31,1.05,1.9,17.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/20 00:00,79,一氧化碳8小時,39,15,29,7.34,2.1,23.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/21 00:00,36,臭氧8小時,39,9,25,0.34,1.4,15.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/22 00:00,36,臭氧8小時,40,6,21,0.23,1.4,14.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/23 00:00,30,臭氧8小時,36,6,19,0.29,1.3,16.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/24 00:00,47,二氧化氮小時值,62,10,24,0.49,3.8,28.0, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/25 00:00,35,臭氧8小時,41,7,21,0.29,3.5,17.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/26 00:00,36,臭氧8小時,46,10,23,0.31,2.9,19.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/27 00:00,37,臭氧8小時,44,11,21,0.24,3.0,16.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/28 00:00,38,臭氧8小時,45,11,24,0.27,1.2,22.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/29 00:00,43,臭氧8小時,50,9,26,0.21,1.2,14.2, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/30 00:00,36,臭氧8小時,42,7,22,0.31,2.9,20.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/10/31 00:00,32,二氧化氮小時值,40,7,18,0.24,2.0,19.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/01 00:00,32,臭氧8小時,37,8,22,0.26,0.9,13.6, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/02 00:00,48,臭氧8小時,77,8,22,0.41,1.9,28.0, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/03 00:00,78,臭氧8小時,94,13,28,0.52,2.0,30.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/04 00:00,61,臭氧8小時,74,9,23,0.32,2.3,19.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/05 00:00,82,臭氧8小時,82,13,27,0.45,2.3,31.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/06 00:00,65,臭氧8小時,73,15,31,0.36,1.3,19.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/07 00:00,47,臭氧8小時,55,14,44,0.26,1.7,12.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/08 00:00,38,臭氧8小時,46,12,33,0.36,0.9,18.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/09 00:00,54,二氧化氮小時值,65,13,36,0.58,1.3,35.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/10 00:00,41,二氧化氮小時值,61,12,27,0.47,1.1,24.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/11 00:00,35,臭氧8小時,40,5,14,0.23,1.1,12.7, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/12 00:00,34,臭氧8小時,39,4,13,0.21,1.0,10.3, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/13 00:00,35,細懸浮微粒,39,11,28,0.29,0.9,16.4, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/14 00:00,38,二氧化氮小時值,41,6,19,0.28,1.4,22.9, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/15 00:00,35,臭氧8小時,40,6,17,0.27,0.9,15.5, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/16 00:00,38,二氧化氮小時值,42,10,23,0.45,1.3,23.1, 臺北市公園路29號4樓, 121.515873825.03611958,
中正站,2023/11/17 00:00,52,細懸浮微粒,47,16,51,0.35,1.5,25.8, 臺北市公園路29號4樓, 121.515873825.03611958,
信義站,2023/08/20 00:00,41,臭氧8小時,59,10,23,0.61,1.8,15.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/21 00:00,66,臭氧8小時,75,10,26,0.6,2.7,17.8, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/22 00:00,41,二氧化氮小時值,64,9,23,0.59,2.4,24.5, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/23 00:00,38,臭氧8小時,64,7,23,0.5,1.9,20.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/24 00:00,49,臭氧8小時,64,11,32,0.5,2.5,16.2, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/25 00:00,29,臭氧8小時,46,7,25,0.34,2.5,9.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/26 00:00,19,臭氧8小時,21,4,14,0.3,1.2,9.1, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/27 00:00,33,臭氧8小時,38,7,23,0.47,2.2,13.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/28 00:00,41,二氧化氮小時值,62,12,40,0.54,1.9,24.7, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/29 00:00,19,二氧化氮小時值,32,5,19,0.49,3.6,11.6, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/30 00:00,14,懸浮微粒,15,4,14,0.35,1.1,4.2, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/08/31 00:00,15,懸浮微粒,15,4,15,0.34,0.7,4.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/01 00:00,14,臭氧8小時,18,2,12,0.38,1.6,7.3, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
信義站,2023/09/02 00:00,18,懸浮微粒,18,4,18,0.36,0.6,5.4, 臺北市松德路168巷15號3樓, 121.572237,25.03640064
